AY560109.1 HIV-1 isolate 98USHVTN8229c6 from USA, complete genome	2
AY560110.1 HIV-1 isolate 98USHVTN941c1 from USA, complete genome	0
AY703908.1 HIV-1 isolate 03ZASK040B1 from South Africa, complete genome	1
AY703909.1 HIV-1 isolate 04ZASK134B1 from South Africa, complete genome	1
AY703910.1 HIV-1 isolate 04ZASK143B1 from South Africa, complete genome	0
AY703911.1 HIV-1 isolate 04ZASK144B1 from South Africa, complete genome	3
AY618998.1 HIV-1 clone pCMO2.3 from Cameroon, complete genome	3
AY623602.1 HIV-1 clone pCMO2.5 from Cameroon, complete genome	1
AY586540.1 HIV-1 isolate CU76 from Cuba, complete genome	4
AY586541.1 HIV-1 isolate CU14 from Cuba, complete genome	1
AY612637.1 HIV-1 isolate PT2695 from Portugal, complete genome	3
AY588970.1 HIV-1 isolate CU38 from Cuba, complete genome	3
AY751407.1 HIV-1 isolate 04RU139089 from Russia, complete genome	3
AY772690.1 HIV-1 isolate 03ZASK023B2 from South Africa, complete genome	3
AY772691.1 HIV-1 isolate 03ZASK029B2 from South Africa, complete genome	0
AY772692.1 HIV-1 isolate 03ZASK033B2 from South Africa, complete genome	3
AY772693.1 HIV-1 isolate 03ZASK041B1 from South Africa, complete genome	3
AY772694.1 HIV-1 isolate 03ZASK065B1 from South Africa, complete genome	4
AY772695.1 HIV-1 isolate 03ZASK112B1 from South Africa, complete genome	1
AY772696.1 HIV-1 isolate 03ZASK116B1 from South Africa, complete genome	2
AY772698.1 HIV-1 isolate 04ZASK133B1 from South Africa, complete genome	3
AY772699.1 HIV-1 isolate 04ZASK146B1 from South Africa, complete genome	1
AY772700.1 HIV-1 isolate 03ZASK043B1 from South Africa, complete genome	0
AY779550.1 HIV-1 isolate CANA3FULL from Canada, complete genome	2
AY779551.1 HIV-1 isolate CANA5FULL from Canada, complete genome	0
AY779552.1 HIV-1 isolate CANA6FULL from Canada, complete genome	4
AY779553.1 HIV-1 isolate CANB3FULL from Canada, complete genome	1
AY779554.1 HIV-1 isolate CANB4FULL from Canada, complete genome	4
AY779555.1 HIV-1 isolate CANB5FULL from Canada, complete genome	4
AY779556.1 HIV-1 isolate CANB6FULL from Canada, complete genome	1
AY779557.1 HIV-1 isolate CANC10FULL from Canada, complete genome	4
AY779558.1 HIV-1 isolate CAN11FULL from Canada, complete genome	1
AY779559.1 HIV-1 isolate CANC2FULL from Canada, complete genome	4
AY779560.1 HIV-1 isolate CANC3FULL from Canada, complete genome	0
AY779561.1 HIV-1 isolate CANC5FULL from Canada, complete genome	3
AY779562.1 HIV-1 isolate CANC6FULL from Canada, complete genome	0
AY779563.1 HIV-1 isolate CANC8FULL from Canada, complete genome	1
AY779564.1 HIV-1 isolate CANA1FULL from Canada, complete genome	0
AY771588.1 HIV-1 isolate BREPM107 from Brazil, complete genome	4
AY771589.1 HIV-1 isolate BREPM108 from Brazil, complete genome	3
AY771590.1 HIV-1 isolate BREPM119 from Brazil, complete genome	0
AY771591.1 HIV-1 isolate BREPM269 from Brazil, complete genome	2
AY771592.1 HIV-1 isolate BREPM275 from Brazil, complete genome	2
AY771593.1 HIV-1 isolate BREPM278 from Brazil, complete genome	2
AY773338.1 HIV-1 isolate D.ZA.84.R2 from South Africa, complete genome	4
AY773339.1 HIV-1 isolate D.ZA.85.R214 from South Africa, complete genome	3
AY773340.1 HIV-1 isolate D.ZA.85.R286 from South Africa, complete genome	0
AY773341.1 HIV-1 isolate D.ZA.86.R482 from South Africa, complete genome	0
AY818641.1 HIV-1 isolate Ph00full from Australia, complete genome	1
AY818642.1 HIV-1 isolate Ph99full from Australia, complete genome	4
AY818643.1 HIV-1 isolate Ph01full from Australia, complete genome	3
AY818644.1 HIV-1 isolate Phcsffull04 from Australia, complete genome	2
AY805330.1 HIV-1 isolate HIV1084i from Zambia, complete genome	0
AY819715.1 HIV-1 isolate 04RU139095 from Russia, complete genome	3
AY838565.1 HIV-1 isolate 1189MB from South Africa, complete genome	2
AY838566.1 HIV-1 isolate 1184MB from South Africa, complete genome	3
AY838567.1 HIV-1 isolate 1069MB from South Africa, complete genome	2
AY838568.1 HIV-1 isolate J112MA from South Africa, complete genome	1
AY878054.1 HIV-1 isolate 04ZASK182B1 from South Africa, complete genome	4
AY878055.1 HIV-1 isolate 04ZASK183B1 from South Africa, complete genome	0
AY878056.1 HIV-1 isolate 03ZASK006B2 from South Africa, complete genome	3
AY878057.1 HIV-1 isolate 03ZASK092B1 from South Africa, complete genome	4
AY878058.1 HIV-1 isolate 04ZASK168B1 from South Africa, complete genome	4
AY878059.1 HIV-1 isolate 04ZASK180B1 from South Africa, complete genome	1
AY878060.1 HIV-1 isolate 03ZASK097B1 from South Africa, complete genome	0
AY878061.1 HIV-1 isolate 03ZASK098B1 from South Africa, complete genome	2
AY878062.1 HIV-1 isolate 04ZASK181B1 from South Africa, complete genome	1
AY878063.1 HIV-1 isolate 03ZASK019B2 from South Africa, complete genome	4
AY878064.1 HIV-1 isolate 03ZASK020B2 from South Africa, complete genome	2
AY878065.1 HIV-1 isolate 03ZASK034B1 from South Africa, complete genome	2
AY878066.1 HIV-1 isolate 03ZASK037B2 from South Africa, complete genome	2
AY878067.1 HIV-1 isolate 04ZASK038B1 from South Africa, complete genome	2
AY878068.1 HIV-1 isolate 03ZASK039B2 from South Africa, complete genome	2
AY878070.1 HIV-1 isolate 03ZASK094B1 from South Africa, complete genome	1
AY878071.1 HIV-1 isolate 04ZASK154B1 from South Africa, complete genome	1
AY878072.1 HIV-1 isolate 04ZASK139B1 from South Africa, complete genome	2
AY901965.1 HIV-1 isolate 03ZASK011B2 from South Africa, complete genome	0
AY901966.1 HIV-1 isolate 03ZASK036B1 from South Africa, complete genome	4
AY901967.1 HIV-1 isolate 03ZASK058B2 from South Africa, complete genome	4
AY901968.1 HIV-1 isolate 03ZASK061B1 from South Africa, complete genome	0
AY901969.1 HIV-1 isolate 03ZASK066B1 from South Africa, complete genome	3
AY901970.1 HIV-1 isolate 03ZASK073B1 from South Africa, complete genome	1
AY901971.1 HIV-1 isolate 03ZASK078B1 from South Africa, complete genome	4
AY901972.1 HIV-1 isolate 04ZASK082B1 from South Africa, complete genome	4
AY901973.1 HIV-1 isolate 04ZASK140B1 from South Africa, complete genome	1
AY901974.1 HIV-1 isolate 04ZASK031B2 from South Africa, complete genome	2
AY901975.1 HIV-1 isolate 03ZASK076B1 from South Africa, complete genome	2
AY901976.1 HIV-1 isolate 04ZASK145B1 from South Africa, complete genome	2
AY901977.1 HIV-1 isolate 04ZASK151B1 from South Africa, complete genome	3
AY901978.1 HIV-1 isolate 04ZASK155B1 from South Africa, complete genome	2
AY901979.1 HIV-1 isolate 04ZASK163B1 from South Africa, complete genome	3
AY901980.1 HIV-1 isolate 04ZASK174B1 from South Africa, complete genome	0
AY901981.1 HIV-1 isolate 03ZASK084B1 from South Africa, complete genome	2
AY835748.1 HIV-1 isolate 5096-83 clone np1 from USA, complete genome	3
AY835749.1 HIV-1 isolate 5096-86 clone np2 from USA, complete genome	1
AY835750.1 HIV-1 isolate 5096-89 clone np3 from USA, complete genome	0
AY835754.1 HIV-1 isolate 5084-83 clone pbf1 from USA, complete genome	0
AY835755.1 HIV-1 isolate 5157-85 clone pbf10 from USA, complete genome	3
AY835756.1 HIV-1 isolate 5157-86 clone pbf11 from USA, complete genome	3
AY835757.1 HIV-1 isolate 5113-86 clone pbf12 from USA, complete genome	4
AY835759.1 HIV-1 isolate 5048-82 clone pbf14 from USA, complete genome	3
AY835760.1 HIV-1 isolate 5048-87 clone pbf15 from USA, complete genome	0
AY835762.1 HIV-1 isolate 5160-84 clone pbf17 from USA, complete genome	4
AY835763.1 HIV-1 isolate 5160-88 clone pbf18 from USA, complete genome	1
AY835764.1 HIV-1 isolate 5160-92 clone pbf19 from USA, complete genome	2
AY835767.1 HIV-1 isolate 5073-93 clone pbf21 from USA, complete genome	2
AY835769.1 HIV-1 isolate 5077-85 clone pbf23 from USA, complete genome	4
AY835770.1 HIV-1 isolate 5082-83 clone pbf25 from USA, complete genome	2
AY835771.1 HIV-1 isolate 5082-86 clone pbf26 from USA, complete genome	4
AY835773.1 HIV-1 isolate 5082-94 clone pbf28 from USA, complete genome	0
AY835774.1 HIV-1 isolate 5127-86 clone pbf29 from USA, complete genome	4
AY835775.1 HIV-1 isolate 5084-86 clone pbf3 from USA, complete genome	2
AY835777.1 HIV-1 isolate 5018-83 clone pbf4 from USA, complete genome	4
AY835778.1 HIV-1 isolate 5018-86 clone pbf6 from USA, complete genome	0
AY835779.1 HIV-1 isolate 5019-84 clone pbf7 from USA, complete genome	4
AY835780.1 HIV-1 isolate 5019-86 clone pbf8 from USA, complete genome	1
AY835751.1 HIV-1 isolate 5096-90 clone np4 from USA, complete genome	2
AY835753.1 HIV-1 isolate 5155-96 clone np8 from USA, complete genome	1
AY835758.1 HIV-1 isolate 5113-87 clone pbf13 from USA, complete genome	4
AY835761.1 HIV-1 isolate 5048-91 clone pbf16 from USA, complete genome	2
AY835765.1 HIV-1 isolate 5084-84 clone pbf2 from USA, complete genome	2
AY835766.1 HIV-1 isolate 5073-89 clone pbf20 from USA, complete genome	3
AY835772.1 HIV-1 isolate 5082-97 clone pbf27 from USA, complete genome	4
AY835776.1 HIV-1 isolate 5127-93 clone pbf30 from USA, complete genome	2
AY835781.1 HIV-1 isolate 5157-83 clone pbf9 from USA, complete genome	2
AY781125.1 HIV-1 isolate 01UYTRA1101 from Uruguay, complete genome	0
AY781126.1 HIV-1 isolate 01UYTRA1092 from Uruguay, complete genome	0
AY781127.1 HIV-1 isolate 01UYTRA1179 from Uruguay, complete genome	0
AY781128.1 HIV-1 isolate 01UYTRA1020 from Uruguay, complete genome	2
AY945709.1 HIV-1 isolate HS123 from Tanzania, complete genome	4
AY968312.1 HIV-1 isolate ARE195FL from Argentina, complete genome	2
DQ011165.1 HIV-1 isolate 03ZASK026B2 from South Africa, complete genome	0
DQ011166.1 HIV-1 isolate 04ZASK135B1 from South Africa, complete genome	3
DQ011167.1 HIV-1 isolate 04ZASK142B1 from South Africa, complete genome	1
DQ011168.1 HIV-1 isolate 04ZASK138B1 from South Africa, complete genome	0
DQ011169.1 HIV-1 isolate 03ZASK118B1 from South Africa, complete genome	4
DQ011170.1 HIV-1 isolate 04ZASK161B1 from South Africa, complete genome	2
DQ011171.1 HIV-1 isolate 04ZASK156B1 from South Africa, complete genome	3
DQ011172.1 HIV-1 isolate 04ZASK127B1 from South Africa, complete genome	1
DQ011173.1 HIV-1 isolate 04ZASK160B1 from South Africa, complete genome	1
DQ011174.1 HIV-1 isolate 04ZASK185B1 from South Africa, complete genome	3
DQ011175.1 HIV-1 isolate 03ZASK005B2 from South Africa, complete genome	1
DQ011176.1 HIV-1 isolate 03ZASK120B1 from South Africa, complete genome	4
DQ011177.1 HIV-1 isolate 04ZASK136B1 from South Africa, complete genome	1
DQ011178.1 HIV-1 isolate 04ZASK150B1 from South Africa, complete genome	1
DQ011179.1 HIV-1 isolate 04ZASK159B1 from South Africa, complete genome	2
DQ011180.1 HIV-1 isolate 04ZASK202B1 from South Africa, complete genome	4
DQ007901.1 HIV-1 isolate 02HNsmx2 from China, complete genome	3
DQ007902.1 HIV-1 isolate 02HNsq4 from China, complete genome	4
DQ007903.1 HIV-1 isolate 02HNsc11 from China, complete genome	1
DQ056404.1 HIV-1 isolate 03ZASK111B1 from South Africa, complete genome	4
DQ056405.1 HIV-1 isolate 04ZASK164B1 from South Africa, complete genome	1
DQ056406.1 HIV-1 isolate 04ZASK208B1 from South Africa, complete genome	2
DQ056407.1 HIV-1 isolate 03ZASK071B1 from South Africa, complete genome	0
DQ056408.1 HIV-1 isolate 03ZASK117B1 from South Africa, complete genome	4
DQ056409.1 HIV-1 isolate 04ZASK190B1 from South Africa, complete genome	3
DQ056410.1 HIV-1 isolate 03ZASK107B1 from South Africa, complete genome	3
DQ056411.1 HIV-1 isolate 03ZASK110B1 from South Africa, complete genome	2
DQ056412.1 HIV-1 isolate 04ZASK131B1 from South Africa, complete genome	3
DQ056413.1 HIV-1 isolate 04ZASK196B1 from South Africa, complete genome	0
DQ056414.1 HIV-1 isolate 04ZASK204B1 from South Africa, complete genome	0
DQ056415.1 HIV-1 isolate 04ZASK206B1 from South Africa, complete genome	3
DQ056416.1 HIV-1 isolate 04ZASK176B1 from South Africa, complete genome	3
DQ056417.1 HIV-1 isolate 04ZASK217B1 from South Africa, complete genome	4
DQ056418.1 HIV-1 isolate 04ZASK184B1 from South Africa, complete genome	4
DQ017382.1 HIV-1 isolate 04CM-1015-04 from Cameroon, complete genome	2
DQ017383.1 HIV-1 isolate 04CM-1131-03 from Cameroon, complete genome	2
DQ093585.1 HIV-1 isolate 04ZASK083B2 from South Africa, complete genome	2
DQ093586.1 HIV-1 isolate 04ZASK128B1 from South Africa, complete genome	1
DQ093587.1 HIV-1 isolate 04ZASK178B1 from South Africa, complete genome	4
DQ093588.1 HIV-1 isolate 04ZAPS214B1 from South Africa, complete genome	4
DQ093589.1 HIV-1 isolate 03ZASK232B1 from South Africa, complete genome	4
DQ093590.1 HIV-1 isolate 04ZASK148B1 from South Africa, complete genome	4
DQ093591.1 HIV-1 isolate 03ZAPS077B1 from South Africa, complete genome	1
DQ093592.1 HIV-1 isolate 03ZAPS079B1 from South Africa, complete genome	0
DQ093593.1 HIV-1 isolate 03ZASK072B1 from South Africa, complete genome	0
DQ093594.1 HIV-1 isolate 04ZASK132B1 from South Africa, complete genome	4
DQ093595.1 HIV-1 isolate 04ZASK170B1 from South Africa, complete genome	1
DQ093596.1 HIV-1 isolate 03ZASK212B1 from South Africa, complete genome	0
DQ093597.1 HIV-1 isolate 03ZASK223B1 from South Africa, complete genome	0
DQ093598.1 HIV-1 isolate 04ZAPS202B1 from South Africa, complete genome	1
DQ093599.1 HIV-1 isolate 04ZAPS205B1 from South Africa, complete genome	4
DQ093600.1 HIV-1 isolate 04ZAPS216B1 from South Africa, complete genome	3
DQ093601.1 HIV-1 isolate 03ZASK211B1 from South Africa, complete genome	0
DQ093602.1 HIV-1 isolate 04ZAPS190B1 from South Africa, complete genome	2
DQ093603.1 HIV-1 isolate 04ZAPS208B1 from South Africa, complete genome	4
DQ093604.1 HIV-1 isolate 04ZASK173B1 from South Africa, complete genome	0
DQ093605.1 HIV-1 isolate 04ZASK234B1 from South Africa, complete genome	4
DQ093606.1 HIV-1 isolate 04ZAPS204B1 from South Africa, complete genome	0
DQ093607.1 HIV-1 isolate 03ZASK213B1 from South Africa, complete genome	0
DQ085867.1 HIV-1 isolate BREPM11871 from Brazil, complete genome	1
DQ085869.1 HIV-1 isolate BREPM11931 from Brazil, complete genome	4
DQ085870.1 HIV-1 isolate BREPM11932 from Brazil, complete genome	1
DQ085871.1 HIV-1 isolate BREPM11948 from Brazil, complete genome	3
DQ085872.1 HIV-1 isolate BREPM12313 from Brazil, complete genome	0
DQ085873.1 HIV-1 isolate BREPM12609 from Brazil, complete genome	1
DQ085874.1 HIV-1 isolate BREPM12817 from Brazil, complete genome	4
DQ085875.1 HIV-1 isolate BREPM13853 from Brazil, complete genome	3
DQ085876.1 HIV-1 isolate BREPM16704 from Brazil, complete genome	3
AJ866553.1 Human immunodeficiency virus 1 complete genome, isolate 00IC-10092	1
AJ866554.1 Human immunodeficiency virus 1 complete genome, isolate 01IC-17395	0
AJ866556.1 Human immunodeficiency virus 1 complete genome, isolate 01IC-PCI118	3
AJ866557.1 Human immunodeficiency virus 1 complete genome, isolate 01IC-PCI123	0
DQ164104.1 HIV-1 isolate 03ZASK010B2 from South Africa, complete genome	0
DQ164105.1 HIV-1 isolate 04ZASK137B1 from South Africa, complete genome	0
DQ164106.1 HIV-1 isolate 03ZASK103B1 from South Africa, complete genome	1
DQ164107.1 HIV-1 isolate 04ZAPS160B1 from South Africa, complete genome	1
DQ164108.1 HIV-1 isolate 03ZASK226B1 from South Africa, complete genome	4
DQ164109.1 HIV-1 isolate 04ZAPS193B1 from South Africa, complete genome	4
DQ164110.1 HIV-1 isolate 04ZAPS199B1 from South Africa, complete genome	2
DQ164111.1 HIV-1 isolate 04ZAPS201B1 from South Africa, complete genome	0
DQ164112.1 HIV-1 isolate 04ZAPS211B1 from South Africa, complete genome	3
DQ164113.1 HIV-1 isolate 03ZASK062B1 from South Africa, complete genome	4
DQ164114.1 HIV-1 isolate 04ZASK147B1 from South Africa, complete genome	3
DQ164115.1 HIV-1 isolate 04ZAPS161B1 from South Africa, complete genome	0
DQ164116.1 HIV-1 isolate 04ZAPS170B1 from South Africa, complete genome	0
DQ164117.1 HIV-1 isolate 04ZAPS189B1 from South Africa, complete genome	1
DQ164118.1 HIV-1 isolate 04ZAPS195B1 from South Africa, complete genome	2
DQ164119.1 HIV-1 isolate 04ZAPS217B1 from South Africa, complete genome	3
DQ164120.1 HIV-1 isolate 04ZAPS284B1 from South Africa, complete genome	3
DQ164121.1 HIV-1 isolate 04ZAPS168B1 from South Africa, complete genome	2
DQ164122.1 HIV-1 isolate 04ZAPS188B1 from South Africa, complete genome	1
DQ164123.1 HIV-1 isolate 03ZASK008B2 from South Africa, complete genome	0
DQ164124.1 HIV-1 isolate 03ZASK086B1 from South Africa, complete genome	3
DQ164125.1 HIV-1 isolate 04ZAPS187B1 from South Africa, complete genome	2
DQ164126.1 HIV-1 isolate 04ZAPS206B1 from South Africa, complete genome	1
DQ164127.1 HIV-1 isolate 04ZASK167B1 from South Africa, complete genome	3
DQ164128.1 HIV-1 isolate 03ZASK048B2 from South Africa, complete genome	3
DQ164129.1 HIV-1 isolate 04ZASK175B1 from South Africa, complete genome	1
DQ083238.1 HIV-1 isolate 1579A from India, complete genome	3
DQ295192.1 HIV-1 isolate 04LSK7 from South Korea, complete genome	1
DQ314731.1 HIV-1 isolate 01AETH04BKD from Thailand, complete genome	4
DQ314732.1 HIV-1 isolate 01AETH04BKM from Thailand, complete genome	4
DQ230841.1 HIV-1 isolate TW_D3 from Taiwan, complete genome	3
DQ351216.1 HIV-1 isolate 03ZAPS089MB1 from South Africa, complete genome	2
DQ351217.1 HIV-1 isolate 04ZASK171B1 from South Africa, complete genome	4
DQ351218.1 HIV-1 isolate 02ZAPS014MB1 from South Africa, complete genome	2
DQ351219.1 HIV-1 isolate 03ZAPS081MB1 from South Africa, complete genome	1
DQ351220.1 HIV-1 isolate 02ZAPS006MB1 from South Africa, complete genome	0
DQ351221.1 HIV-1 isolate 04ZAPS165MB1 from South Africa, complete genome	4
DQ351222.1 HIV-1 isolate 02ZAPS013MB1 from South Africa, complete genome	4
DQ351223.1 HIV-1 isolate 03ZAPS027MB1 from South Africa, complete genome	3
DQ351224.1 HIV-1 isolate 03ZAPS017MB1 from South Africa, complete genome	0
DQ351225.1 HIV-1 isolate 03ZAPS023MB1 from South Africa, complete genome	2
DQ351226.1 HIV-1 isolate 03ZAPS025MB1 from South Africa, complete genome	4
DQ351227.1 HIV-1 isolate 03ZAPS043MB1 from South Africa, complete genome	2
DQ351228.1 HIV-1 isolate 03ZAPS074MB2 from South Africa, complete genome	4
DQ351229.1 HIV-1 isolate 03ZAPS083MB1 from South Africa, complete genome	0
DQ351230.1 HIV-1 isolate 03ZAPS097MB1 from South Africa, complete genome	4
DQ351231.1 HIV-1 isolate 03ZAPS136MB1 from South Africa, complete genome	1
DQ351232.1 HIV-1 isolate 04ZAPS157MB1 from South Africa, complete genome	3
DQ351233.1 HIV-1 isolate 03ZASK016MB2 from South Africa, complete genome	4
DQ351234.1 HIV-1 isolate 03ZASK233B1 from South Africa, complete genome	0
DQ351235.1 HIV-1 isolate 02ZAPS005MB1 from South Africa, complete genome	0
DQ351236.1 HIV-1 isolate 03ZAPS085MB1 from South Africa, complete genome	1
DQ351237.1 HIV-1 isolate 03ZASK113B1 from South Africa, complete genome	4
DQ351238.1 HIV-1 isolate 03ZAPS119MB1 from South Africa, complete genome	2
DQ358799.1 HIV-1 isolate 01BR042 from Brazil, complete genome	2
DQ358800.1 HIV-1 isolate 01BR047 from Brazil, complete genome	4
DQ358801.1 HIV-1 isolate 01BR087 from Brazil, complete genome	4
DQ358802.1 HIV-1 isolate 01BR125 from Brazil, complete genome	4
DQ358803.1 HIV-1 isolate 01BR226 from Brazil, complete genome	3
DQ358804.1 HIV-1 isolate 01BR323 from Brazil, complete genome	0
DQ358805.1 HIV-1 isolate 02BR002 from Brazil, complete genome	4
DQ358806.1 HIV-1 isolate 02BR005 from Brazil, complete genome	4
DQ358807.1 HIV-1 isolate 02BR006 from Brazil, complete genome	4
DQ358808.1 HIV-1 isolate 02BR008 from Brazil, complete genome	2
DQ358809.1 HIV-1 isolate 02BR011 from Brazil, complete genome	3
DQ358810.1 HIV-1 isolate 02BR013 from Brazil, complete genome	0
DQ358811.1 HIV-1 isolate 02BR033 from Brazil, complete genome	0
DQ358812.1 HIV-1 isolate 02BR034 from Brazil, complete genome	0
DQ366659.1 HIV-1 isolate 05MYKL007.1 from Malaysia, complete genome	3
DQ366660.1 HIV-1 isolate 05MYKL015.2 from Malaysia, complete genome	1
DQ366661.1 HIV-1 isolate 05MYKL031.1 from Malaysia, complete genome	1
DQ366662.1 HIV-1 isolate 05MYKL045.1 from Malaysia, complete genome	3
DQ366663.1 HIV-1 isolate 04MYKL016.1 from Malaysia, complete genome	3
DQ366664.1 HIV-1 isolate 03MYKL018.1 from Malaysia, complete genome	2
DQ366665.1 HIV-1 isolate 04MYKL019.1 from Malaysia, complete genome	1
DQ366666.1 HIV-1 isolate 05MYKL043.1 from Malaysia, complete genome	2
DQ369976.1 HIV-1 isolate 03ZAPS124MB1 from South Africa, complete genome	2
DQ369977.1 HIV-1 isolate 03ZAPS042MB1 from South Africa, complete genome	1
DQ369978.1 HIV-1 isolate 03ZAPS021MB1 from South Africa, complete genome	0
DQ369979.1 HIV-1 isolate 03ZAPS034MB1 from South Africa, complete genome	0
DQ369980.1 HIV-1 isolate 03ZAPS050MB1 from South Africa, complete genome	4
DQ369981.1 HIV-1 isolate 03ZAPS140MB1 from South Africa, complete genome	4
DQ369982.1 HIV-1 isolate 05ZASK245B1 from South Africa, complete genome	3
DQ369983.1 HIV-1 isolate 05ZASK246B1 from South Africa, complete genome	1
DQ369984.1 HIV-1 isolate 03ZAPS046MB1 from South Africa, complete genome	3
DQ369985.1 HIV-1 isolate 03ZAPS026MB1 from South Africa, complete genome	1
DQ369986.1 HIV-1 isolate 03ZAPS049MB1 from South Africa, complete genome	2
DQ369987.1 HIV-1 isolate 03ZAPS052MB1 from South Africa, complete genome	3
DQ369988.1 HIV-1 isolate 03ZAPS054MB2 from South Africa, complete genome	4
DQ369989.1 HIV-1 isolate 03ZAPS057MB2 from South Africa, complete genome	1
DQ369990.1 HIV-1 isolate 03ZAPS104MB1 from South Africa, complete genome	0
DQ369991.1 HIV-1 isolate 05ZASK240B1 from South Africa, complete genome	4
DQ369992.1 HIV-1 isolate 05ZASK244B1 from South Africa, complete genome	4
DQ369993.1 HIV-1 isolate 04ZASK191B1 from South Africa, complete genome	0
DQ369994.1 HIV-1 isolate 05ZASK247B1 from South Africa, complete genome	3
DQ369995.1 HIV-1 isolate 02ZAPS015MB1 from South Africa, complete genome	4
DQ369996.1 HIV-1 isolate 03ZAPS030MB1 from South Africa, complete genome	1
DQ369997.1 HIV-1 isolate 04ZAPS197MB1 from South Africa, complete genome	3
DQ369998.1 HIV-1 isolate 04ZASK172B1 from South Africa, complete genome	4
AM000055.1 Human immunodeficiency virus type 1 complete genome, subtype A4, isolate 02CD.KTB035	1
AM000053.1 Human immunodeficiency virus type 1 complete genome, subtype A4, isolate 97CD.KCC2	3
DQ400856.1 HIV-1 isolate 04RU001 from Russia, complete genome	1
DQ445631.1 HIV-1 isolate 04ZASK152MB1 from South Africa, complete genome	0
DQ445632.1 HIV-1 isolate 03ZAPS105MB2 from South Africa, complete genome	3
DQ445633.1 HIV-1 isolate 03ZAPS032MB1 from South Africa, complete genome	0
DQ445634.1 HIV-1 isolate 03ZAPS059MB2 from South Africa, complete genome	4
DQ445635.1 HIV-1 isolate 03ZAPS116MB1 from South Africa, complete genome	2
DQ445636.1 HIV-1 isolate 04ZAPS178MB1 from South Africa, complete genome	3
DQ445637.1 HIV-1 isolate 04ZAPS198MB1 from South Africa, complete genome	3
AB221005.1 Human immunodeficiency virus 1 proviral DNA, complete genome, strain:Ba-L	1
DQ396364.1 HIV-1 isolate 03ZAPS048MB1 from South Africa, complete genome	0
DQ396365.1 HIV-1 isolate 03ZAPS113MB2 from South Africa, complete genome	2
DQ396366.1 HIV-1 isolate 04ZASK052MB2 from South Africa, complete genome	1
DQ396367.1 HIV-1 isolate 03ZAPS024MB1 from South Africa, complete genome	1
DQ396368.1 HIV-1 isolate 03ZAPS118MB1 from South Africa, complete genome	0
DQ396369.1 HIV-1 isolate 03ZAPS123MB1 from South Africa, complete genome	2
DQ396370.1 HIV-1 isolate 03ZAPS122MB1 from South Africa, complete genome	0
DQ396371.1 HIV-1 isolate 03ZAPS155MB1 from South Africa, complete genome	2
DQ396372.1 HIV-1 isolate 05ZASK243B1 from South Africa, complete genome	1
DQ396373.1 HIV-1 isolate 03ZAPS055MB1 from South Africa, complete genome	4
DQ396374.1 HIV-1 isolate 03ZAPS056MB1 from South Africa, complete genome	2
DQ396375.1 HIV-1 isolate 03ZAPS066MB2 from South Africa, complete genome	4
DQ396376.1 HIV-1 isolate 03ZAPS071MB1 from South Africa, complete genome	0
DQ396377.1 HIV-1 isolate 03ZAPS094MB1 from South Africa, complete genome	1
DQ396378.1 HIV-1 isolate 03ZAPS108MB1 from South Africa, complete genome	0
DQ396380.1 HIV-1 isolate 03ZAPS131MB1 from South Africa, complete genome	0
DQ396381.1 HIV-1 isolate 04ZASK169B1 from South Africa, complete genome	0
DQ396382.1 HIV-1 isolate 04ZASK192B1 from South Africa, complete genome	1
DQ396383.1 HIV-1 isolate 04ZASK200B1 from South Africa, complete genome	1
DQ396384.1 HIV-1 isolate 03ZAPS044MB1 from South Africa, complete genome	4
DQ396385.1 HIV-1 isolate 03ZAPS051MB1 from South Africa, complete genome	3
DQ396386.1 HIV-1 isolate 03ZAPS112MB2 from South Africa, complete genome	2
DQ396387.1 HIV-1 isolate 04ZASK165B1 from South Africa, complete genome	3
DQ396388.1 HIV-1 isolate 03ZAPS063MB1 from South Africa, complete genome	1
DQ396389.1 HIV-1 isolate 03ZAPS067MB2 from South Africa, complete genome	4
DQ396390.1 HIV-1 isolate 03ZAPS125MB1 from South Africa, complete genome	2
DQ396391.1 HIV-1 isolate 03ZAPS143MB1 from South Africa, complete genome	3
DQ396392.1 HIV-1 isolate 03ZAPS151MB1 from South Africa, complete genome	1
DQ396393.1 HIV-1 isolate 04ZAPS169MB1 from South Africa, complete genome	1
DQ396394.1 HIV-1 isolate 04ZAPS177MB1 from South Africa, complete genome	1
DQ396395.1 HIV-1 isolate 03ZASK104B1 from South Africa, complete genome	2
DQ396396.1 HIV-1 isolate 04ZASK193B1 from South Africa, complete genome	1
DQ396397.1 HIV-1 isolate 04ZASK201B1 from South Africa, complete genome	2
DQ396398.1 HIV-1 isolate 03ZAPS045MB2 from South Africa, complete genome	4
DQ396399.1 HIV-1 isolate 03ZAPS152MB1 from South Africa, complete genome	4
DQ396400.1 HIV-1 isolate 04ZASK162B1 from South Africa, complete genome	4
AB220944.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate:93TH051	2
AB220945.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate:93TH054	3
AB220946.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate:93TH060	1
AB220947.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate:93TH062	0
AB220948.1 Human immunodeficiency virus 1 proviral DNA, complete genome, isolate:93TH065	1
